id,text,author_username,response_score,response_sentiment,response_tickers,created_at,updated_at
1817884174616773119,"Guys get ""memecoin fatigue"" instead of going to therapy.",_kaitoai,3.0,Negative,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1817829555089842396,First time seeing SOL flip ETH for mindshare 👀 https://t.co/VkQhiInDlc,_kaitoai,5.0,Neutral,"sol, eth",2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1817514739037065467,"If you're like me and slept through the $NEIRO Ansem drama...

Here's a TLDR 👇 https://t.co/F7nZObkrbW",_kaitoai,,Neutral,"$NEIRO, neiro",2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1817477370728583327,"A historic 24 hours for Bitcoin.

Sentiment &amp; mindshare flying past yearly levels.

Huge months ahead. https://t.co/PQhfGlapjn",_kaitoai,8.0,Positive,"btc, Bitcoin",2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1817268046433501688,"Bitcoin mindshare at the same levels as:

- When the ETFs got approved

- On the day of the halving

The Trump effect.",_kaitoai,8.0,Positive,"btc, Bitcoin",2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1817198724566683710,How are you positioned ahead of Trump's speech?,_kaitoai,,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1817132103156252861,"All eyes on Bitcoin &amp; Solana.

The two top gainers for mindshare today. https://t.co/8Bqsm6Je1n",_kaitoai,7.0,Positive,"btc, sol",2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1816801467002446311,"Lots of $SOL bulls on the timeline recently.

Here's a summary of why 👇 https://t.co/FqZi8EFGQy",_kaitoai,6.0,Positive,SOL,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1816758591384154368,"Slack is now integrated on Kaito!

This is an important step towards further streamlining team workflow in crypto.

Teams can now set up Slack alerts for social listening, negative sentiment, &amp; anything you're tracking.

Further Slack integrations in the works, plus… Notion 🔜 https://t.co/0Y4VJehpdf",_kaitoai,5.0,Positive,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1816491603667587461,"Follower Quality > Follower Quantity.

Whether you're researching a project or an account to work with, you'll want to know their follower demographic.

Kaito makes it easy with Smart Follower count 👇",_kaitoai,,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1817869019242000654,"Coinbase sees the current market as mid-cycle.

- From their new Q3 outlook report -

Here's a summary of why 👇 https://t.co/v1qadFJFtS",_kaitoai,,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1817869985730982315,"The full report 

https://t.co/8DNDT2rtU6",_kaitoai,,NaN,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1816828270853140658,@SmokeyTheBera on top,_kaitoai,,NaN,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1820428794420764725,"In comparison to now?

Boo-hoo BTC went to $50k, it's only up 3x+ from the lows
I'm not saying this can't be the bottom, I'm simply saying that comparison is beyond retarded

Plenty of good arguments you can put forward in favor of buying but that one is just shit",CryptoDonAlt,5.0,Negative,btc,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1811470557595976128,"Would need a 10x to get back to where I sold

Strong reminder that fading vibes will make you poor
Shit is wild, think there will be relief bounces soon but generally expecting this to head to near zero https://t.co/t0pqkKQWJk",CryptoDonAlt,8.0,Negative,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1819692211572768842,"Retail comes in every cycle with a limited amount of cash on hand (which they lose 99% of)

I think memes have managed to drain retail as fast as they've come in this cycle

So alts either need a massive influx of retail or a major shift in market conditions to finally go up",CryptoDonAlt,5.0,Negative,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1819653930759979390,"Feels like the kind of weekend where a bunch of people short because price action during the week was terrible and news have been even worse

If they get rewarded for it it's truly over, if they get squeezed maybe we've got another chance",CryptoDonAlt,5.0,Negative,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1819649119830290874,Bro WTF https://t.co/HgQd7RGay7,CryptoDonAlt,,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1819439308824338479,Kinda feels like most people on here fully roundtripped their bull run gains already with BTC trading at ATH still,CryptoDonAlt,5.0,Neutral,btc,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1819130643692781719,Wallstreetbets remains undefeated https://t.co/trQ8YDfegf,CryptoDonAlt,,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1817644432985825613,"Been away for a while

What did Trump say about crypto? Anything good?",CryptoDonAlt,,NaN,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1816819869913923983,"This is a wild chart

You'd think BTC would lose dominance year over year given all the money and work that went into the rest of the crypto sector (and how much stablecoins we've got)

Seems like that's not been the case https://t.co/kGyIS4HAak",CryptoDonAlt,5.0,Neutral,btc,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1816499534530248872,"And people shit-talked me for shit-talking this trash
Good to have numbers to what we all knew in the first place",CryptoDonAlt,5.0,Negative,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1820004893505069351,Kinda feel like magic internet money might not be the best recession hedge after all,CryptoDonAlt,5.0,Negative,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1820008244414156902,"This literally a joke and people are so upset

Hope you're all good, people on edge out here",CryptoDonAlt,5.0,Negative,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1819659924936282581,"Unironic question for the people trading ""in the trenches""

Are you up, down or flat since I tweeted this 3 months ago",CryptoDonAlt,,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1819661853628182726,"Better question would've been

""Would you be up if you still held that exact same meme portfolio from 3 months ago?""

Think the answer would be pretty striking",CryptoDonAlt,5.0,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1819068704430477447,"BTC at confluent daily and weekly support

If it's gonna hold anywhere, this would be the best spot to do so

I'm still just chilling, a happy sidelineoor https://t.co/9gj7YRsXrr",CryptoDonAlt,5.0,Neutral,btc,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1808458699502923881,"If I ever disappear from Twitter because it gets too tiresome, you'll always be able to find my shitty takes here

https://t.co/1t8KfxaVFF",CryptoDonAlt,,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1819124199547719800,"People in my comments too upset about the fact that I tweeted on a red day to actually read the tweet &amp; realize it's a bullish one

Bounced nicely, now back at resistance
Gotta be more defensive again here, makes sense to wait for the weekly close now IMO https://t.co/6Cj2wH98sy",CryptoDonAlt,5.0,Positive,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1819387590203572225,"Told ya, gotta be defensive at resistance
Now back at support, this is where it is make or break, gonna be an interesting weekend https://t.co/dPlbNqp3Sn",CryptoDonAlt,5.0,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1819046487931691448,"Feels like crypto is kinda going all in on the potential Trump presidency making enemies while doing so
 
Straight up don't think that's a wise choice even though I think Trump still has (slightly) higher odds of winning",CryptoDonAlt,5.0,Negative,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1819048911098552667,"It's not even entirely about politics

Half of America fucking hates Trump, half of it loves him
You make crypto a Trump thing and you cut out a huge portion of the potential people to dump your bags on later",CryptoDonAlt,5.0,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1810683635386769427,Think this is the simplest way to think about the market at this point https://t.co/JUfXO3kvAJ,CryptoDonAlt,,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1816562882907189615,"Trad market implosion isn't helping this

Approaching the most important swing point on the chart for me ($63k)
Was an important level to the upside, I'm assuming the same is true for the downside
Depends a bit on the trad markets not to die though

Gud &gt;$63k sad &amp; bad &lt;$63k https://t.co/h4KqmflTZy",CryptoDonAlt,5.0,Neutral,btc,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1818917546227044396,"Back to it and this time it's not even the trad market taking us down, it was a meme resistance

Not great but still good as long as weekly support holds IMO, if I was a bull I'd be looking for entries around it

Below and it gets quite bad quite fast so better pray this holds https://t.co/GdsbU0VcDf",CryptoDonAlt,5.0,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1812580231749763406,"Trump supporters: Was an inside job - Biden is responsible
Biden supporters: Was an inside job - Staged so he'd have better odds of winning

I think both of these sides are retarded not gonna lie, just be happy Trump didn't die and stop losing your minds over endless conspiracies",CryptoDonAlt,5.0,Negative,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1812398209450303587,"Trump is gonna be the next President huh?
Glad he survived, nothing good comes of political violence ever
Sad to see it was even attempted

Don't think it matters what Democrats do now, it's all in Trumps court and he knows how to leverage something like this correctly",CryptoDonAlt,5.0,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1811858399547834456,What the fuck is this scam https://t.co/ZliWKufZjx,CryptoDonAlt,8.0,Negative,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1739983519089385641,"She's said her first word the day after Christmas day and it was ""Papa"" (Daddy)

Big W",CryptoDonAlt,5.0,Positive,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1811492151122887052,"Think memes are simple

Their fundamental value is directly linked to price
Price up &gt; Good meme &gt; Price up more
Price down &gt; Meme gets worse &gt; Price down more

These things are reflexive as fuck, searching for fundamental reasons where there are none is gonna drive you crazy",CryptoDonAlt,5.0,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1811130597655351328,"Kinda funny ngl
And this is coming from someone who couldn't care less what this coin does https://t.co/Pz3EuTAcHm",CryptoDonAlt,1.0,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1811038166960214308,People on here be posting so much dumb shit that we've got a conspiracy going that it's government agencies infiltrating because surely no one can be this fucking retarded,CryptoDonAlt,,NaN,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1810773869327782391,"Got a bunch of accounts pretending to be me in my comments spamming links to presales/scams

Obviously not me, hope no one is retarded enough to fall for this, just thought I'd mention it

Never click on any links on Twitter is one of the first thing a crypto trader should know",CryptoDonAlt,3.0,Negative,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1810767243996975550,"$WIF

Underperforming pretty much all other memes here
It's rare to have this big a mindshare coupled with this kind of performance

If you're bullish it's heavily mispriced to the downside
If you're bearish everyone that's gonna buy already bought
It's good to be a sidelineoor https://t.co/Pii3GoMMPq",CryptoDonAlt,5.0,Neutral,$WIF,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1810699432314413521,If you were a believer you'd take the fact that every city that hosts a crypto conference gets flooded on a biblical level as a sign,CryptoDonAlt,5.0,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1810670519504785564,Advice from when times were simpler,CryptoDonAlt,,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1808457867248164968,BTC just casually testing 60k for the 20th time since this range began,CryptoDonAlt,5.0,Neutral,btc,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1810400406113325145,"I've seen rumors flying around that I knew about the German government selling due to being German

These rumors are unfounded, I am not involved and had no prior knowledge

Just thought I'd clarify",CryptoDonAlt,2.0,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1810376896234009053,"The worst part about announced selling is not the fact that you're gonna get market dumped on

It's the fact that you get a lack of buyers given they know they can just get it at a discount later

Curious to see how the market acts as selling starts wrapping up",CryptoDonAlt,6.0,Negative,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1810308822478557207,"Kinda funny how everyone talked about top signals at the top

And the entire crypto community ignored it while making jokes about it

And now alts are down 80% and BTC broke down from the range",CryptoDonAlt,7.0,Negative,btc,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1810235830822199363,"Monday up
Is today the day when the weekend indicator fails?
Would be the first bullish thing to happen since 70k

If we get that + a weekly close above $60k it might actually be time to gamble on the good side of the market again

I'm gonna be patient till then",CryptoDonAlt,6.0,Positive,btc,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1812880432884596913,"Coins are gud again

The only real obstacle is $63k, if that gives there is little reason not to make new highs IMO
Just needs to hold $60k and break that and we're firmly in bear cope territory https://t.co/vG0ishCj0h",CryptoDonAlt,7.0,Positive,btc,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1814383604388004232,"As I said coins gud again

The only thing that could stop bulls would be a nuke this weekend
That's highly unlikely given the previous weekend's track record and just general lack of trading activity

I don't believe in any of the other lines, so coins remain gud unless sub $63k https://t.co/DNcDw68DFu",CryptoDonAlt,5.0,Positive,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1809094683366154686,"A little bit more than one-eighth now

Would have to go up 670% to get back to my exit
These market cycles are wild https://t.co/DPLAECrPhH",CryptoDonAlt,5.0,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1810679236526850373,"Monday green
Tuesday green

New paradigm?",CryptoDonAlt,,Positive,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1810680247937110019,"Generally don't think it means much as long as we're trading below the range

But it's a good first sign that the cursed down only during the week, up during the weekend relationship is coming to an end

Maybe we just get chop now until &gt;they&lt; decide where to go next",CryptoDonAlt,,NaN,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1810100171088253360,"Just a month later and I haven't seen anyone say meme blue-chip in a while

Bluechip is literally the most cursed word in crypto",CryptoDonAlt,3.0,Negative,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1810089336416645464,"Kind of insane to think about the market caps of stuff in crypto

Yeah these coins are down bad
But also their market cap is a billion +

Wtf do these things even do https://t.co/49VOMRLed3",CryptoDonAlt,5.0,Negative,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1810055202718052435,"Wishing my meme-holder friends the best
I shit-talked your investments because I thought they were shit
Didn't do it because I thought you guys deserved to lose money

Good luck on your journey, much love
Duck",CryptoDonAlt,3.0,Neutral,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
1809554332712358330,"This was the one setup I shared on stream when we were still trading in the range

Casual 1% stoploss like a full blown idiot, there is a reason I don't post these on Twitter and keep them on Youtube instead",CryptoDonAlt,3.0,Negative,NaN,2024-10-10 05:20:39.349946,2024-10-10 05:20:39.349946
